track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
Media-103716	112	114.98	0.9092	187.24	0.0219	115.50	0.7531	115.71	1.0000	115.83	1.0000	115.50	0.2415	113.64	0.8799	18.93	5.95	0.0000	4.97	3.96	0	0	31.79	189	0.1127	0.0273	0.3825	0.2114	0.8033	0.9355	0.8770	0.5082	0.7237	0.9783	0.9716	0.9039	0.7181	0.2660	0.7819	0.4362	0
Media-103801	124	123.79	0.5435	124.75	0.0257	82.50	0.4734	126.06	0.6533	125.76	0.5533	123.00	0.1329	77.08	0.6243	14.63	7.24	0.0000	5.38	4.47	0	0	31.79	230	0.0178	0.0748	0.3143	0.0568	0.2424	0.3333	0.8409	0.4315	0.3524	0.2454	0.8352	0.4276	0.5895	0.2009	0.7817	0.6463	0
Media-103802	124	123.76	0.6548	124.73	0.0398	122.50	0.4112	121.22	0.6322	121.43	0.5510	123.00	0.1794	122.65	0.8555	15.52	5.82	0.0000	5.16	4.50	0	0	31.79	185	0.0558	0.1012	0.4660	0.1665	0.2727	0.1515	0.8333	0.4569	0.0833	0.3288	0.9207	0.7044	0.7826	0.3913	0.8098	0.4620	0
Media-103803	124	124.1	0.5617	124.70	0.0276	82.50	0.4379	125.95	0.5838	125.85	0.5969	123.50	0.1727	122.02	0.8044	13.68	6.83	0.0000	5.76	4.72	0	0	31.79	217	0.0157	0.0323	0.3269	0.1090	0.4545	0.2424	0.8939	0.3889	0.2327	0.2896	0.8438	0.2843	0.6944	0.2130	0.7731	0.5046	0
Media-103804	116	116.31	0.7052	187.24	0.0267	77.50	0.4573	114.69	1.0000	114.78	1.0000	117.50	0.1201	65.56	0.6425	13.02	8.05	0.0000	6.39	4.91	0	0	31.79	256	0.0297	0.0397	0.2816	0.1243	0.6129	0.2903	0.8710	0.5514	0.5745	0.4356	0.7737	0.6051	0.5216	0.0980	0.6941	0.6431	0
Media-103816	108	107.98	0.6935	199.72	0.0284	106.50	0.3348	106.31	0.9965	71.02	1.0000	107.50	0.1412	186.05	0.7379	15.81	6.83	0.0000	5.85	5.41	0	0	31.79	217	0.1154	0.0366	0.2413	0.0825	0.2931	0.0690	0.9043	0.5291	0.2425	0.4039	0.9274	0.4440	0.7083	0.1065	0.7824	0.5139	0
Media-103906	124	124.05	0.5798	124.68	0.0262	83.50	0.4327	121.22	0.5185	121.30	0.6164	125.50	0.1093	122.93	0.7770	13.48	6.04	0.0000	5.29	4.34	0	0	31.79	192	0.0522	0.0153	0.5027	0.0308	0.9242	0.2121	0.9318	0.4242	0.7448	0.1330	0.9157	0.7324	0.7801	0.3560	0.8429	0.3927	0
Media-103907	124	123.96	0.5964	120.00	0.0223	125.50	0.4217	125.62	0.4581	126.26	0.4065	125.50	0.0921	108.12	0.6682	13.34	6.29	0.0000	5.25	4.75	0	0	31.79	200	0.0268	0.0740	0.4048	0.0636	0.7424	0.1515	0.8182	0.3889	0.6490	0.2645	0.8518	0.6826	0.6482	0.2814	0.7538	0.5628	0
Media-103908	124	125	0.6318	125.12	0.0654	83.00	0.5208	125.04	0.5556	62.54	0.5415	124.00	0.1965	65.85	0.7387	14.61	5.41	0.0000	4.81	4.25	0	0	31.79	172	0.0434	0.0498	0.7008	0.0673	0.0448	0.9118	0.9398	0.3266	0.3002	0.6410	0.8745	0.6109	0.7485	0.5439	0.8363	0.3275	0
Media-103909	124	123.76	0.6088	124.63	0.0465	82.50	0.5629	126.20	0.5301	61.97	0.4690	124.00	0.2437	79.47	0.6907	14.10	5.13	0.0000	4.66	4.34	0	0	31.79	163	0.0202	0.0508	0.6722	0.0585	0.2576	0.0909	0.9167	0.3756	0.4958	0.3042	0.8871	0.6187	0.8642	0.5802	0.8827	0.2901	0
Media-103910	100	200	0.5042	199.71	0.0455	200.00	0.5676	99.53	0.5352	200.00	0.5793	100.50	0.2274	199.22	0.7112	12.61	7.80	0.0000	6.42	5.10	0	0	31.79	248	0.1423	0.0363	0.1690	0.0727	0.5943	0.3396	0.5566	0.4654	0.7953	0.3030	0.6594	0.7422	0.7287	0.4980	0.8178	0.7085	1
Media-104009	116	117.04	0.6529	115.25	0.0325	116.50	0.4307	117.96	1.0000	118.28	1.0000	116.50	0.1278	131.94	0.7413	14.92	7.24	0.0000	5.57	4.69	0	0	31.79	230	0.0803	0.0126	0.3495	0.0652	0.2381	0.7812	0.8400	0.4706	0.3727	0.7658	0.8623	0.6235	0.5590	0.2052	0.7424	0.5764	0
Media-104010	124	126.72	0.4340	130.25	0.0329	85.00	0.3805	123.74	0.4301	123.92	0.5250	124.00	0.0664	111.67	0.6719	14.48	6.42	0.0000	5.60	4.69	0	0	31.79	204	0.0397	0.0496	0.1763	0.0227	0.4118	0.3529	0.4222	0.3416	0.6732	0.5313	0.6997	0.4807	0.6404	0.3842	0.7734	0.5123	0
Media-104011	128	127.59	0.6538	125.10	0.0336	85.00	0.5405	127.57	0.5221	64.04	0.7387	127.00	0.2129	65.14	0.8269	17.92	7.39	0.0000	5.57	5.57	0	0	31.79	235	0.0154	0.0217	0.2645	0.0282	0.5882	0.4706	0.7426	0.3842	0.8564	0.3800	0.9693	0.3076	0.6026	0.2650	0.8675	0.5812	0
Media-104012	124	124	0.6710	124.64	0.0588	124.50	0.5957	125.97	0.5800	125.96	0.5705	124.00	0.2296	122.34	0.8690	15.54	7.20	0.0000	5.63	4.78	0	0	31.79	229	0.0507	0.0274	0.4224	0.0341	0.3636	0.2727	0.8636	0.4747	0.6742	0.2637	0.9479	0.6729	0.5614	0.2544	0.7544	0.6491	0
Media-104106	124	123.6	0.6425	124.68	0.0400	124.50	0.5513	121.42	0.5733	126.14	0.6020	124.00	0.1922	122.71	0.8421	15.38	7.08	0.0000	5.91	5.06	0	0	31.79	225	0.1080	0.0310	0.3682	0.0664	0.5455	0.8182	0.9389	0.4518	0.4160	0.3796	0.8563	0.7118	0.7277	0.2277	0.8214	0.4643	0
Media-104107	124	123.68	0.6507	124.66	0.0451	62.50	0.5041	121.29	0.5958	61.88	0.7137	122.00	0.0973	183.92	0.6540	13.28	5.13	0.0000	4.72	4.25	0	0	31.79	163	0.0175	0.0170	0.7585	0.0495	0.5000	0.8485	0.9242	0.3706	0.3744	0.6981	0.9119	0.6885	0.7593	0.6173	0.7963	0.2840	0
Media-104108	124	124.41	0.6308	124.67	0.0665	123.50	0.5271	125.59	0.5602	61.54	0.4844	123.50	0.2004	121.78	0.6618	14.08	5.60	0.1251	4.84	4.47	0	0	31.79	178	0.0358	0.1125	0.5885	0.1001	0.1667	0.3636	0.9242	0.4293	0.1002	0.2459	0.9375	0.6865	0.7627	0.4633	0.8192	0.4011	0
Media-104109	124	124.15	0.5842	124.65	0.0418	61.00	0.3920	61.77	0.4514	83.76	0.5740	122.50	0.1271	61.52	0.6134	15.22	5.95	0.0000	4.97	4.47	0	0	31.79	189	0.0096	0.1336	0.5521	0.0752	0.0455	0.2121	0.9167	0.4394	0.1443	0.3451	0.8712	0.5933	0.7074	0.4043	0.7819	0.4628	0
Media-104110	124	124.06	0.5894	124.71	0.0467	83.00	0.5054	125.70	0.5474	125.88	0.5780	124.00	0.1995	122.75	0.8015	14.34	7.36	0.0000	5.73	4.94	0	0	31.79	234	0.0228	0.0696	0.3685	0.0881	0.2576	0.6970	0.8636	0.4596	0.2000	0.4848	0.9109	0.7162	0.6137	0.2403	0.7811	0.5880	0
Media-104111	124	124.07	0.6064	124.65	0.0390	125.00	0.4415	125.84	0.6087	61.82	0.4945	125.00	0.1429	122.36	0.8805	12.42	6.92	0.0000	5.76	4.72	0	0	31.79	220	0.0501	0.0568	0.4526	0.0404	0.8636	0.4242	0.9470	0.4293	0.5543	0.3878	0.8472	0.6456	0.6256	0.2831	0.7900	0.5388	0
Media-105405	124	124.12	0.5948	124.68	0.0626	82.50	0.4775	125.98	0.6183	125.96	0.7071	124.00	0.1708	61.52	0.7818	12.59	6.92	0.0000	5.66	4.34	0	0	31.79	220	0.0687	0.1439	0.4638	0.0601	0.7879	0.3333	0.9394	0.3939	0.5544	0.4108	0.8350	0.4728	0.6758	0.2557	0.7397	0.4749	0
Media-105406	124	124.02	0.6079	125.11	0.0245	82.00	0.3954	125.99	0.6243	125.98	0.5998	123.50	0.1606	122.48	0.8059	13.74	6.48	0.0000	5.44	4.12	0	0	31.79	206	0.1478	0.0311	0.5582	0.0454	0.9545	0.1515	0.9470	0.2071	0.5741	0.1238	0.8699	0.2174	0.6341	0.3415	0.7366	0.4976	0
Media-105407	124	124.08	0.6346	124.63	0.0502	123.50	0.6129	61.70	0.4958	61.66	0.5692	123.50	0.2119	61.52	0.7916	15.49	6.01	0.0000	5.03	4.66	0	0	31.79	191	0.0925	0.0427	0.5767	0.1347	0.1515	0.3939	0.9470	0.2525	0.0913	0.0899	0.9266	0.0964	0.7105	0.4211	0.8105	0.4368	0
Media-105417	116	115	0.7398	115.26	0.0584	76.00	0.5061	115.68	1.0000	115.48	1.0000	114.50	0.2321	143.19	0.6047	14.72	5.95	0.2190	5.29	4.12	0	0	31.79	189	0.0838	0.0902	0.5650	0.0223	0.9344	0.4516	0.9590	0.3934	0.5676	0.0945	0.9355	0.7617	0.6968	0.3723	0.8138	0.3617	0
Media-105601	124	123.95	0.5740	125.10	0.0419	123.00	0.5288	126.13	0.5920	126.23	0.6398	123.50	0.1865	122.62	0.7695	13.02	7.24	0.0000	5.82	4.56	0	0	31.79	230	0.0207	0.0365	0.3868	0.0796	0.1212	0.9091	0.9167	0.4747	0.2468	0.7565	0.8599	0.7102	0.6812	0.2227	0.8210	0.5502	0
Media-105602	124	123.98	0.5745	130.25	0.0275	83.00	0.5646	126.12	0.6126	125.88	0.6648	124.50	0.2188	61.52	0.8027	14.10	6.01	0.0000	5.29	4.34	0	0	31.79	191	0.0508	0.1152	0.6390	0.0874	0.1212	0.9697	0.9394	0.4343	0.0950	0.4511	0.8735	0.5899	0.6895	0.4316	0.7842	0.4579	0
Media-105603	124	124.03	0.5918	124.66	0.0320	82.50	0.4518	125.98	0.6004	124.82	0.7475	125.50	0.0887	155.99	0.7487	14.82	6.42	0.0000	5.57	4.50	0	0	31.79	204	0.0369	0.0554	0.6354	0.0759	0.9091	0.7879	0.9470	0.4141	0.6640	0.5624	0.8827	0.6740	0.6108	0.3744	0.7389	0.4680	0
Media-105604	124	124	0.5725	124.67	0.0607	83.50	0.3177	126.00	0.5166	126.21	0.5820	123.00	0.1651	155.11	0.6486	13.08	5.85	0.0000	5.19	4.34	0	0	31.79	186	0.0233	0.0528	0.6825	0.0720	0.9394	0.2727	0.9394	0.3939	0.5184	0.0990	0.8737	0.5842	0.7297	0.4703	0.7676	0.3838	0
Media-105605	124	123.97	0.5965	124.69	0.0465	123.50	0.5247	126.01	0.5872	126.12	0.6336	123.50	0.1967	141.30	0.6683	13.46	6.45	0.1715	5.82	4.47	0	0	31.79	205	0.0945	0.1055	0.4444	0.0421	0.1667	0.3939	0.9470	0.2929	0.3046	0.2541	0.8885	0.1985	0.7794	0.2892	0.8235	0.4755	0
Media-106005	124	124.05	0.6678	136.25	0.0336	82.50	0.5374	126.10	0.5354	126.16	0.6437	122.00	0.1205	122.72	0.7455	17.41	6.89	0.0000	6.04	4.47	0	0	31.79	219	0.0329	0.0219	0.7084	0.0898	0.4697	0.0606	0.9545	0.4091	0.5775	0.0733	0.9166	0.6440	0.5321	0.3761	0.6560	0.5000	0
Media-106006	124	124.03	0.6156	124.69	0.0498	82.50	0.5424	125.77	0.6108	81.81	0.6706	123.50	0.2255	94.54	0.7377	17.26	6.76	0.0000	6.04	4.94	0	0	31.79	215	0.0865	0.0355	0.3712	0.0745	0.3030	0.6667	0.9545	0.4545	0.0565	0.7467	0.9360	0.7067	0.7897	0.2710	0.8738	0.4766	0
Media-106007	124	123.98	0.6835	124.67	0.0350	82.50	0.4781	126.01	0.6195	125.89	0.6555	125.00	0.1603	122.22	0.8725	16.00	6.98	0.0000	5.79	4.97	0	0	31.79	222	0.1654	0.0739	0.4960	0.1249	0.8788	0.3636	0.9621	0.5051	0.5949	0.2716	0.8504	0.7736	0.6154	0.2805	0.7557	0.5566	0
Media-106008	124	124.06	0.6239	124.68	0.0302	82.50	0.5587	126.11	0.5803	61.73	0.6208	62.00	0.0786	184.19	0.5784	14.05	6.32	0.0000	5.73	4.18	0	0	31.79	201	0.0909	0.0218	0.5936	0.0384	0.2727	0.0909	0.8864	0.3838	0.1270	0.0677	0.9038	0.6604	0.6350	0.3450	0.6750	0.5100	0
Media-106101	124	124.03	0.6395	115.25	0.0274	62.50	0.3344	126.04	0.5947	125.77	0.6516	125.00	0.0794	141.58	0.7580	15.41	6.57	0.0000	5.19	4.78	0	0	31.79	209	0.1248	0.0580	0.4243	0.0134	0.2121	0.4848	0.9091	0.4293	0.0960	0.4160	0.9233	0.8681	0.7163	0.3077	0.8125	0.4856	0
Media-106102	124	124.04	0.5880	124.69	0.0291	123.50	0.5057	126.10	0.5832	61.73	0.6681	123.50	0.1629	61.52	0.7765	12.01	6.83	0.0000	5.38	5.00	0	0	31.79	217	0.0239	0.0459	0.4308	0.1159	0.8939	0.6970	0.9242	0.4899	0.6612	0.4554	0.9041	0.7983	0.6620	0.2685	0.7870	0.5741	0
Media-106103	124	124.02	0.6546	124.73	0.0241	123.50	0.5750	125.93	0.6440	125.93	0.6066	123.50	0.1830	65.64	0.6300	13.76	7.42	0.0000	5.29	5.51	0	0	31.79	236	0.0861	0.0592	0.3273	0.0995	0.9242	0.4242	0.9242	0.5505	0.6791	0.2545	0.9110	0.6417	0.6596	0.2043	0.8128	0.5404	0
Media-106104	124	123.87	0.6283	124.75	0.0328	124.50	0.5310	61.80	0.7287	125.20	0.6296	124.00	0.1561	61.52	0.6915	15.81	7.86	0.0000	6.13	4.94	0	0	31.79	250	0.0655	0.0474	0.4036	0.1262	0.8788	0.8485	0.9242	0.5787	0.5792	0.5355	0.8646	0.6332	0.5341	0.1807	0.7430	0.6426	0
Media-106105	124	123.8	0.6624	124.70	0.0341	123.00	0.7140	121.32	0.5889	121.31	0.5931	123.50	0.3034	122.45	0.8808	14.95	6.23	0.0000	5.10	3.87	0	0	31.79	198	0.0572	0.0750	0.6487	0.0882	0.8485	0.4545	0.8788	0.4061	0.3585	0.2493	0.9304	0.8704	0.5584	0.3604	0.6396	0.5127	0
Media-106117	92	184.32	0.5908	187.24	0.0536	62.00	0.5012	183.98	0.4034	61.07	0.8849	93.00	0.1220	185.03	0.7870	13.52	9.25	0.0000	6.57	5.51	0	0	31.79	294	0.1266	0.0433	0.2198	0.0417	0.6939	0.7347	0.6684	0.5051	0.7978	0.7028	0.6930	0.6322	0.6485	0.2969	0.7952	0.7918	1
Albums-Cafe_Paradiso-14	172	171.69	0.7290	187.17	0.0216	169.50	0.3479	85.74	0.5665	85.59	0.5134	85.50	0.1537	173.93	0.8317	15.76	6.79	0.0000	5.26	4.69	0	0	30.05	204	0.3850	0.1824	0.2748	0.4802	0.7326	0.8837	0.5174	0.5775	0.7609	0.6557	0.7647	0.8310	0.5567	0.3547	0.6552	0.8719	0
Albums-Cafe_Paradiso-15	172	173.81	0.5258	176.25	0.0228	87.50	0.4201	85.59	0.5904	85.60	0.4934	86.00	0.1257	173.29	0.8065	14.64	7.30	0.0000	5.74	5.14	0	0	30.14	220	0.0290	0.0355	0.0293	0.0401	0.3750	0.4318	0.4171	0.4160	0.2940	0.6465	0.4739	0.7084	0.6712	0.4201	0.7032	0.7443	0
Albums-Cafe_Paradiso-16	172	171.52	0.5667	171.25	0.0318	171.00	0.3986	85.70	0.5008	85.64	0.7653	85.50	0.1304	169.26	0.6247	17.70	7.80	0.0000	6.44	5.54	0	0	30.14	235	0.2418	0.0477	0.1896	0.4676	0.1839	0.3636	0.4798	0.6680	0.3697	0.2220	0.4476	0.7880	0.6453	0.2906	0.6453	0.8718	0
Albums-Commitments-08	164	163.13	0.5295	166.50	0.0338	160.00	0.3828	161.78	0.4336	161.90	0.5258	161.00	0.1070	160.50	0.7326	15.61	7.35	0.0000	6.16	5.46	0	0	31.68	233	0.0766	0.0260	0.0780	0.0546	0.4368	0.3409	0.4740	0.4208	0.3131	0.6074	0.5893	0.4770	0.7543	0.5259	0.8750	0.4784	0
Albums-Commitments-10	164	164.94	0.3817	166.50	0.0382	161.00	0.4360	163.21	0.5372	81.34	0.5725	161.00	0.1361	161.26	0.6575	15.01	7.68	0.0000	6.58	5.05	0	0	30.72	236	0.0164	0.0094	0.0830	0.0448	0.3412	0.3721	0.4911	0.4685	0.5765	0.6310	0.5274	0.4114	0.7617	0.3489	0.8128	0.6936	0
Albums-Fire-07	176	175.59	0.5353	130.25	0.0253	174.00	0.2909	176.54	0.6485	175.06	0.7625	88.50	0.0898	176.32	0.7296	14.10	8.69	0.0000	6.93	5.70	0	0	30.72	267	0.1438	0.0553	0.3377	0.3061	0.2333	0.4000	0.7333	0.6185	0.3583	0.1773	0.6704	0.7692	0.6917	0.2632	0.7105	0.8459	0
Albums-Fire-12	180	179.66	0.7806	187.19	0.0294	60.00	0.4960	89.38	0.4446	183.87	0.6400	90.00	0.1514	178.29	0.8654	13.23	7.91	0.0000	6.41	5.92	0	0	30.72	243	0.1930	0.0343	0.3559	0.6041	0.1739	0.7826	0.6304	0.7029	0.3235	0.2456	0.8383	0.7490	0.7066	0.3182	0.6983	0.8760	0
Albums-Latin_Jam-11	176	175.66	0.7023	176.25	0.0590	177.00	0.5024	177.24	0.5639	88.59	0.5632	175.50	0.1248	175.86	0.8824	14.11	7.23	0.0000	5.71	4.21	0	0	30.14	218	0.2253	0.0698	0.3058	0.3540	0.9213	0.4444	0.6271	0.5358	0.9134	0.2654	0.8503	0.8591	0.6728	0.3226	0.7189	0.7926	0
Albums-Latin_Jam-12	176	175.65	0.6936	176.25	0.0361	175.50	0.5188	88.82	0.7038	177.17	0.5665	88.50	0.1188	175.97	0.8810	13.00	7.16	0.0000	5.92	4.33	0	0	30.05	215	0.2726	0.0206	0.3544	0.5111	0.6250	0.3636	0.5966	0.6061	0.8206	0.2091	0.8175	0.7605	0.6262	0.3084	0.5374	0.8879	0
Albums-Latin_Jam2-11	176	175.73	0.6308	187.14	0.0219	175.00	0.4907	88.71	0.8515	88.59	0.6239	88.50	0.1404	175.85	0.8485	13.81	7.03	0.0000	5.81	4.54	0	0	30.14	212	0.2160	0.1164	0.2936	0.2989	0.5955	0.1556	0.6384	0.5623	0.8089	0.1871	0.7739	0.8361	0.6872	0.3697	0.6066	0.7156	0
Albums-Latin_Jam2-12	176	175.75	0.6149	187.22	0.0536	178.00	0.2153	88.63	0.4900	177.10	0.5373	175.00	0.0969	175.59	0.8326	13.20	9.29	0.0000	7.66	6.00	0	0	30.14	280	0.0658	0.1102	0.5980	0.1595	0.8539	0.9333	0.9548	0.5585	0.7190	0.5225	0.7484	0.5566	0.6810	0.3226	0.7778	0.6810	0
Albums-Latin_Jam3-11	176	176	0.6101	176.25	0.0443	88.00	0.4786	88.40	0.7243	88.38	0.5412	176.50	0.1020	175.61	0.6633	11.04	8.79	0.0000	7.30	5.44	0	0	30.14	265	0.0572	0.1277	0.5589	0.2832	0.0449	0.7556	0.9209	0.6579	0.3701	0.5115	0.6733	0.6411	0.7008	0.2841	0.7008	0.7576	0
Albums-Latin_Jam3-12	176	176.11	0.6644	176.25	0.0587	174.00	0.2601	88.38	0.7330	88.37	0.5265	175.00	0.0975	175.49	0.6806	13.32	7.90	0.0000	6.24	5.97	0	0	30.14	238	0.0233	0.0313	0.6338	0.1478	0.1573	0.1556	0.9153	0.4737	0.2242	0.3156	0.7886	0.6515	0.7679	0.4726	0.7975	0.5738	0
Albums-Latin_Jam4-05	176	175.58	0.6119	176.25	0.0260	175.50	0.4040	176.95	0.5092	177.04	0.5204	88.00	0.1195	175.93	0.8200	12.38	7.66	0.0000	6.37	5.08	0	0	30.14	231	0.2987	0.1165	0.2705	0.5105	0.1573	0.9778	0.6610	0.6528	0.3828	0.6358	0.6926	0.8088	0.6783	0.3435	0.7000	0.8391	0
Albums-Latin_Jam4-10	176	175.55	0.6172	176.25	0.0937	88.00	0.4990	88.49	0.5385	177.49	0.5401	176.00	0.1572	175.37	0.7756	9.91	7.30	0.0000	6.70	5.94	0	0	30.14	220	0.0946	0.0555	0.7884	0.1725	0.3034	0.1778	0.9944	0.5094	0.2147	0.5780	0.8404	0.6294	0.8493	0.6484	0.9041	0.3607	0
Albums-Latin_Jam5-04	176	175.57	0.6659	176.26	0.0345	174.00	0.4189	88.62	0.5319	177.23	0.5467	87.00	0.1444	175.64	0.8143	16.01	6.09	0.0000	5.23	4.79	0	0	30.05	183	0.2997	0.1051	0.4831	0.6796	0.0114	1.0000	0.6250	0.5833	0.3825	0.8106	0.8868	0.9407	0.6868	0.5330	0.5604	0.8187	0
Albums-Latin_Jam5-09	176	175.6	0.6384	176.25	0.0769	87.50	0.4560	177.07	0.5487	177.11	0.5179	175.50	0.1898	175.61	0.8165	13.83	6.32	0.0000	5.99	5.96	0	0	30.05	190	0.0908	0.0150	0.9376	0.1996	0.0455	1.0000	1.0000	0.5985	0.0524	0.3373	0.9476	0.6016	0.9259	0.8836	0.9630	0.1164	0
Albums-Macumba-14	172	173.65	0.5113	176.25	0.0345	88.00	0.2350	85.78	0.6390	171.04	0.5253	128.50	0.0644	173.13	0.8157	14.09	7.74	0.1056	6.15	5.52	0	0	30.09	233	0.1039	0.1091	0.0673	0.0925	0.4659	0.5909	0.4686	0.4580	0.5681	0.5224	0.5268	0.4864	0.6336	0.3190	0.6810	0.8276	0
Albums-Macumba-15	176	175.82	0.6407	176.25	0.0252	70.00	0.3327	88.38	0.5179	88.31	0.7102	87.50	0.1078	175.58	0.7845	13.86	7.18	0.0000	6.35	5.18	0	0	30.09	216	0.2901	0.0806	0.3742	0.5271	0.1236	0.8444	0.6045	0.6075	0.3493	0.6389	0.7158	0.8919	0.6372	0.3767	0.5814	0.8744	0
Albums-Macumba-16	168	168.22	0.6112	142.75	0.0221	167.50	0.5270	164.47	0.6009	164.57	1.0000	167.50	0.1619	166.13	0.7873	16.59	6.75	0.0000	5.85	5.02	0	0	30.09	203	0.2430	0.1044	0.4266	0.4436	0.1647	0.3721	0.6272	0.5787	0.7669	0.8986	0.8230	0.8788	0.6386	0.4010	0.5149	0.8564	0
Albums-Pais_Tropical-13	168	167.63	0.6461	166.50	0.0425	170.50	0.2819	165.84	0.5389	82.94	0.6032	167.50	0.1227	166.34	0.8577	15.09	6.60	0.0000	5.71	4.58	0	0	30.14	199	0.2782	0.0806	0.3651	0.6386	0.0471	0.8605	0.5917	0.6364	0.3838	0.7818	0.8310	0.8806	0.6616	0.4192	0.5000	0.8384	0
Albums-Pais_Tropical-14	168	167.63	0.5922	176.25	0.0339	82.50	0.3150	82.94	0.5557	165.99	0.5773	168.00	0.1175	166.64	0.8378	14.63	8.16	0.0000	7.27	6.00	0	0	30.14	246	0.1225	0.0613	0.5845	0.2502	0.2471	0.9767	0.9467	0.5652	0.4819	0.7113	0.8195	0.6349	0.7837	0.4163	0.7878	0.6245	0
Albums-Pais_Tropical-15	172	172.16	0.6285	171.25	0.0263	173.50	0.4480	85.64	0.5430	85.63	0.7252	171.50	0.1255	173.81	0.8445	13.99	6.00	0.0000	5.27	4.28	0	0	30.14	181	0.2914	0.1388	0.2529	0.2274	0.4253	0.3864	0.4971	0.4308	0.7905	0.6863	0.6602	0.7183	0.5889	0.4722	0.4944	0.8778	0
Albums-Pais_Tropical-16	172	171.48	0.6634	171.25	0.0303	86.00	0.5175	171.30	0.4994	85.65	0.9844	86.50	0.1462	84.48	0.8506	16.24	7.22	0.0000	6.66	5.86	0	0	30.05	217	0.3006	0.0141	0.4387	0.4733	0.1744	0.4651	0.6744	0.6047	0.6567	0.3197	0.6668	0.4713	0.6204	0.4398	0.5370	0.7685	0
Media-103515	160	80.1	0.5818	187.18	0.0174	81.00	0.4550	79.85	0.5673	79.64	0.6086	160.50	0.1212	161.95	0.7985	14.15	6.80	0.0000	5.00	3.93	0	0	31.79	216	0.1575	0.0306	0.2292	0.0561	0.6047	0.0909	0.1647	0.2734	0.8322	0.2711	0.7679	0.2725	0.2837	0.0186	0.6558	0.7302	2
Media-103516	168	165.96	0.6884	149.66	0.0187	66.00	0.4070	83.45	0.4610	83.72	0.5068	82.00	0.1396	168.44	0.7317	16.12	6.67	0.0465	5.25	4.56	0	0	31.79	212	0.2159	0.0370	0.2625	0.2854	0.2159	0.6136	0.5341	0.5000	0.6621	0.7377	0.7513	0.8391	0.6256	0.3460	0.6919	0.8104	0
Media-103517	176	175.89	0.6828	181.74	0.0203	63.50	0.2434	88.35	0.4851	177.72	0.5447	87.00	0.1005	175.30	0.8324	16.46	6.67	0.0000	4.62	4.28	0	0	31.79	212	0.2858	0.1272	0.2066	0.3439	0.3298	0.6596	0.4973	0.5107	0.6677	0.4401	0.7760	0.7042	0.6445	0.3412	0.6303	0.8531	0
Media-103611	172	168.43	0.7241	171.25	0.0280	85.00	0.6918	84.34	0.6409	164.56	0.6554	169.00	0.2236	170.08	0.8045	17.66	6.32	0.0000	5.16	5.00	0	0	31.79	201	0.2423	0.0374	0.2338	0.2559	0.3667	0.5111	0.4749	0.4590	0.2787	0.8286	0.7310	0.9108	0.6150	0.4050	0.4400	0.8650	0
Media-103612	176	175.67	0.5703	187.19	0.0288	88.50	0.3661	169.28	0.4995	170.32	0.6076	88.50	0.0632	176.16	0.7446	13.37	8.75	0.0000	6.26	5.13	0	0	31.79	278	0.2218	0.0299	0.2101	0.1884	0.4362	0.2979	0.6310	0.5536	0.5701	0.3467	0.4859	0.5884	0.6606	0.2491	0.7545	0.8412	0
Media-103613	176	174.21	0.6654	176.25	0.0218	87.50	0.6344	86.81	0.6997	178.23	0.6708	87.50	0.1367	172.04	0.7323	17.31	7.05	0.0000	5.73	5.03	0	0	31.79	224	0.2241	0.0819	0.3203	0.4159	0.1720	0.3617	0.5676	0.5379	0.4540	0.1463	0.6759	0.8077	0.6771	0.3318	0.6951	0.8744	0
Media-103614	172	173.65	0.5328	176.25	0.0517	85.00	0.5800	85.46	0.6816	116.33	0.8805	171.50	0.2248	84.65	0.7000	15.60	6.54	0.0000	5.69	5.69	0	0	31.79	208	0.0381	0.0390	0.1724	0.0475	0.4022	0.3696	0.4728	0.3804	0.5267	0.4211	0.4742	0.4829	0.8792	0.6957	0.9372	0.3092	0
Media-103619	136	133.31	0.5420	187.18	0.0394	135.50	0.4448	66.77	0.5493	133.54	0.7517	200.00	0.2172	135.39	0.7830	19.03	7.33	0.0000	5.91	5.32	0	0	31.79	233	0.1824	0.0101	0.1350	0.2711	0.3803	0.3333	0.4577	0.5660	0.2512	0.8497	0.7127	0.7004	0.5991	0.1164	0.6336	0.7759	0
Media-103713	176	176.02	0.6976	187.61	0.0259	89.00	0.3068	184.44	0.6827	184.14	0.7592	89.00	0.0954	175.85	0.8369	13.74	7.05	0.0000	6.07	4.66	0	0	31.79	224	0.2414	0.0978	0.3364	0.3384	0.3085	0.2979	0.6471	0.5429	0.5352	0.1031	0.7376	0.8101	0.7309	0.3408	0.6457	0.8610	0
