track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label	dataset	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
1851619.LOFI	99.0	99.02	0.386	199.75	0.1138	99.0	0.2514	200.0	0.5466	98.07	0.758	198.5	0.1807	100.01	0.7985	10.65	9.34	0.0644	7.68	7.53	0	0	120.06	1121	0.0572	0.0083	0.0531	0.1002	0.4171	0.44	0.5668	0.5294	0.3846	0.3707	0.3481	0.41	0.4339	0.0	0.7491	0.6348	0	GS	264	129.2	1	0.961466	0.017582	0	1	0.961466	0.950129	0.946636	0.937311	0.935323	0.941132	0.948193	0.93858	0.958239
1855660.LOFI	174.0	174.08	0.6572	176.25	0.0812	87.0	0.679	86.93	0.6474	114.72	0.9664	174.0	0.2097	132.7	0.7873	9.35	8.73	0.0	6.31	6.28	0	0	118.88	1038	0.0464	0.0676	0.4318	0.0592	0.3217	0.474	0.9101	0.5208	0.404	0.6814	0.8329	0.6343	0.8004	0.4041	0.8987	0.6037	0	GS	145	86.13	8	0.973916	0.123833	0	1	0.929659	0.848987	0.777331	0.742643	0.85118	0.973916	0.744465	0.971538	0.966226
1874244.LOFI	70.0	186.56	0.5376	187.21	0.0378	94.5	0.615	94.11	0.8426	139.55	0.8393	94.0	0.1613	73.28	0.6371	14.26	10.36	0.0	8.37	5.76	0	0	120.06	1244	0.0387	0.0309	0.0564	0.057	0.5749	0.492	0.593	0.6134	0.4923	0.3494	0.4923	0.6212	0.7104	0.2116	0.8109	0.8608	-1	GS	188	92.29	1	0.887623	0.136829	0	1	0.887623	0.777397	0.735345	0.718733	0.711918	0.766243	0.701237	0.810158	0.804969
1885798.LOFI	101.0	134.65	0.5453	199.74	0.1324	67.0	0.3982	132.1	0.6259	102.43	1.0	139.0	0.1063	76.46	0.6489	11.61	8.83	0.0	7.95	6.76	0	0	120.06	1060	0.006	0.0088	0.0052	0.7474	0.7074	0.963	0.5584	0.9926	0.4755	0.3516	0.5152	0.743	0.7394	0.0028	0.5798	0.9386	-1	GS	267	136.0	1	0.884145	0.041505	1	1	0.884145	0.834078	0.836309	0.853675	0.857841	0.821014	0.826281	0.881487	0.84897
1889739.LOFI	127.5	127.64	0.6584	136.25	0.0342	85.0	0.4598	127.85	0.5079	127.87	0.5653	128.5	0.1091	130.27	0.8763	9.88	7.04	0.0	6.26	5.81	0	0	120.06	845	0.0181	0.0484	0.2123	0.0387	0.2461	0.5	0.5382	0.4394	0.1262	0.8159	0.8602	0.6782	0.8258	0.2962	0.9348	0.3223	0	GS	156	129.2	1	0.977976	0.028381	0	0	0.977976	0.963203	0.953973	0.950768	0.945604	0.958428	0.943507	0.948308	0.948422
1889844.LOFI	140.0	140.08	0.5755	142.75	0.0663	105.5	0.5001	144.31	0.5116	144.21	0.4093	113.5	0.1143	70.32	0.6047	8.99	8.52	0.0	7.19	6.22	0	0	120.06	1023	0.0583	0.0629	0.1223	0.1156	0.5658	0.5887	0.7094	0.5434	0.4685	0.6441	0.8263	0.4378	0.7671	0.1341	0.8376	0.6164	0	GS	280	143.55	8	0.954484	0.054009	0	1	0.923345	0.874151	0.894509	0.928249	0.867634	0.954484	0.906442	0.930366	0.882648
1896782.LOFI	140.0	175.0	0.5497	187.18	0.0706	174.0	0.5382	188.21	0.5673	139.32	0.4908	87.0	0.1852	176.83	0.7752	13.29	9.3	0.0	7.5	5.99	0	0	120.06	1117	0.0228	0.0063	0.0863	0.0475	0.5499	0.5398	0.5421	0.5385	0.6249	0.3222	0.5064	0.4961	0.6971	0.1846	0.845	0.8934	-1	GS	350	184.57	1	0.976918	0.026633	0	0	0.976918	0.966482	0.964096	0.966865	0.95704	0.943529	0.928004	0.92219	0.895667
1905591.LOFI	180.0	120.02	0.3841	187.17	0.0917	120.0	0.2858	120.0	0.5674	182.52	0.7156	180.5	0.1481	177.53	0.8834	8.57	10.65	0.0	9.62	6.23	0	0	120.06	1279	0.0059	0.0182	0.0192	0.3661	0.278	0.843	0.7131	0.9903	0.3186	0.6334	0.5525	0.7419	0.439	0.0	0.7113	0.9335	-1	GS	146	89.1	1	0.983947	0.016497	0	1	0.983947	0.980027	0.970497	0.970858	0.964404	0.962913	0.962912	0.975583	0.964373
1905592.LOFI	118.0	175.15	0.3121	176.25	0.0881	68.0	0.2416	113.1	0.6245	113.73	0.7101	169.5	0.103	125.68	0.6785	11.0	9.55	0.0	8.29	6.11	0	0	120.06	1146	0.012	0.0071	0.0102	0.0045	0.5356	0.4545	0.5221	0.5076	0.4756	0.4875	0.4906	0.4914	0.7441	0.3459	0.9039	0.6594	-1	GS	228	112.35	1	0.961254	0.090751	1	0	0.961254	0.92557	0.903496	0.891603	0.86908	0.852847	0.8628	0.865235	0.871925
1918704.LOFI	140.0	140.12	0.5375	142.75	0.0666	93.5	0.2794	139.12	0.6	139.02	0.535	141.0	0.078	176.15	0.7572	10.63	8.58	0.0	8.16	7.54	0	0	120.06	1030	0.029	0.0601	0.0992	0.0025	0.4626	0.5177	0.59	0.5095	0.4261	0.4111	0.5929	0.5201	0.9495	0.1059	0.9708	0.3848	0	GS	185	92.29	1	0.934998	0.123016	0	1	0.934998	0.86086	0.810517	0.799226	0.800393	0.808318	0.8563	0.813448	0.86457
1921248.LOFI	150.0	147.59	0.558	149.63	0.0629	149.5	0.1562	144.82	0.7093	144.77	0.6888	146.5	0.0696	150.66	0.8413	10.4	7.95	0.0	6.64	5.56	0	0	120.06	954	0.0739	0.0325	0.086	0.0413	0.5236	0.3649	0.4907	0.4639	0.4233	0.5755	0.6349	0.396	0.7524	0.3421	0.8772	0.5645	0	GS	199	99.38	1	0.990193	0.006386	1	0	0.990193	0.988059	0.987163	0.983293	0.983948	0.985762	0.982541	0.983667	0.980744
1929611.LOFI	173.0	173.33	0.5801	176.25	0.0846	69.0	0.3145	170.14	0.6123	169.44	0.5407	172.0	0.1094	172.8	0.8264	10.42	8.13	0.0	7.13	6.14	0	0	120.06	976	0.0311	0.0422	0.1633	0.0189	0.4957	0.6494	0.5807	0.4669	0.5407	0.6628	0.7978	0.5548	0.8308	0.4831	0.9169	0.5262	0	GS	174	86.13	16	0.95402	0.075228	0	1	0.947129	0.903156	0.882729	0.874855	0.858657	0.857593	0.871003	0.95402	0.921501
1943706.LOFI	132.0	132.8	0.5601	130.25	0.0607	133.5	0.3296	134.03	0.6473	134.02	0.5792	133.5	0.1783	131.36	0.9189	9.68	8.04	0.4334	7.45	6.85	0	0	120.06	965	0.0359	0.0243	0.0606	0.0256	0.4887	0.5865	0.5733	0.4962	0.4593	0.4803	0.3921	0.4565	0.8413	0.1691	0.9813	0.2324	0	GS	70	89.1	4	0.999142	0.000682	0	0	0.998605	0.99829	0.998314	0.999142	0.997951	0.998884	0.99885	0.998749	0.99816
1950701.LOFI	174.0	174.05	0.5511	176.25	0.0848	65.0	0.5324	86.92	0.6551	86.86	0.6444	172.5	0.0994	88.84	0.7351	12.29	9.95	0.0	8.21	6.41	0	0	120.06	1195	0.0051	0.0282	0.2816	0.0211	0.4527	0.3943	0.9039	0.5684	0.2038	0.109	0.918	0.4567	0.7864	0.2538	0.8961	0.7588	0	GS	215	117.45	1	0.94323	0.180265	1	0	0.94323	0.878076	0.818606	0.764028	0.73327	0.753289	0.779731	0.701317	0.761903
1955621.LOFI	140.0	140.22	0.6009	142.75	0.0223	174.5	0.4294	189.43	0.7763	138.88	0.6269	175.0	0.1181	141.79	0.7348	11.16	7.94	0.0	6.61	5.49	0	0	120.06	953	0.0606	0.0444	0.0767	0.053	0.4982	0.5745	0.4858	0.4691	0.6242	0.5844	0.431	0.532	0.7595	0.2143	0.8046	0.6303	0	GS	137	69.84	8	0.977302	0.013289	0	0	0.969572	0.971838	0.962532	0.973628	0.964956	0.977302	0.959546	0.963071	0.947693
1960598.LOFI	139.0	139.96	0.581	166.5	0.0351	93.5	0.1951	139.33	0.5563	139.47	0.61	140.0	0.061	140.96	0.854	10.14	10.6	0.0	8.02	6.58	0	0	120.06	1273	0.029	0.0137	0.1061	0.0863	0.7473	0.4468	0.6881	0.6124	0.6311	0.4306	0.7204	0.5038	0.6274	0.0802	0.8436	0.7704	0	GS	185	92.29	1	0.962856	0.077964	0	1	0.962856	0.918305	0.879939	0.840248	0.821324	0.889845	0.919379	0.802769	0.926054
1968659.LOFI	136.0	135.99	0.5509	136.25	0.155	136.0	0.3246	136.63	0.583	136.59	0.5439	135.5	0.1068	133.76	0.8956	10.43	9.66	0.3954	8.66	7.98	0	0	120.06	1160	0.046	0.0259	0.0625	0.0276	0.359	0.2774	0.989	0.59	0.1647	0.7193	0.7113	0.319	0.8619	0.0311	0.9534	0.327	0	GS	272	136.0	12	0.995098	0.010089	0	0	0.98408	0.982951	0.979919	0.988316	0.981101	0.988143	0.995098	0.987347	0.985938
1973680.LOFI	80.0	157.99	0.7399	157.75	0.0692	63.0	0.488	157.91	0.5952	78.91	0.937	158.0	0.2075	79.18	0.8774	11.87	8.22	0.0	7.32	5.26	0	0	120.06	987	0.0508	0.0667	0.6579	0.107	0.9905	0.9811	0.9336	0.471	0.8232	0.5734	0.8764	0.7295	0.6734	0.4077	0.8266	0.6034	1	GS	314	161.5	16	0.987214	0.083382	0	1	0.93104	0.892067	0.896827	0.903051	0.873384	0.917299	0.904612	0.987214	0.984633
1974485.LOFI	170.0	167.17	0.5315	166.5	0.0897	111.5	0.3185	166.42	0.5845	166.54	0.5696	167.0	0.1707	167.06	0.8715	9.93	8.37	0.0	7.6	6.41	0	0	120.06	1005	0.191	0.0127	0.2541	0.1298	0.6776	0.3571	0.5866	0.5219	0.5416	0.3671	0.5889	0.457	0.8147	0.4622	0.9432	0.5369	0	GS	168	83.35	1	0.983007	0.015744	0	0	0.983007	0.972198	0.967888	0.966638	0.964994	0.978221	0.957068	0.968443	0.954967
1982430.LOFI	126.0	126.01	0.6454	125.02	0.0276	125.0	0.6681	124.13	0.6085	124.35	0.5726	63.0	0.2091	125.92	0.8815	10.84	5.76	0.0	5.02	4.81	0	0	120.06	692	0.1318	0.071	0.5313	0.0947	0.3281	0.0551	0.9347	0.4082	0.4071	0.5565	0.8687	0.6749	0.809	0.4515	0.835	0.301	0	GS	246	123.05	1	0.990426	0.014832	0	1	0.990426	0.984005	0.979194	0.976246	0.972423	0.968117	0.972066	0.984978	0.974941
1982431.LOFI	126.0	126.08	0.5621	124.64	0.0313	127.0	0.5373	63.27	0.5564	63.28	0.7836	126.5	0.1622	125.96	0.8871	11.94	7.61	0.0	6.32	6.07	0	0	120.06	914	0.0779	0.0948	0.2096	0.0616	0.4506	0.5276	0.7564	0.5007	0.184	0.7789	0.9009	0.5354	0.8028	0.2202	0.9244	0.414	0	GS	246	123.05	1	0.977467	0.029335	0	0	0.977467	0.976322	0.958414	0.964559	0.951911	0.944353	0.93574	0.938836	0.903643
2013128.LOFI	126.0	126.1	0.4673	124.65	0.0533	189.0	0.4898	63.29	0.7079	63.29	0.5719	126.0	0.1941	125.9	0.8754	12.1	7.95	0.0	6.56	5.67	0	0	120.06	955	0.0847	0.1146	0.2118	0.0458	0.4111	0.378	0.6911	0.502	0.3426	0.29	0.5129	0.4563	0.6855	0.1876	0.7778	0.6373	0	GS	127	63.02	1	0.983534	0.083293	1	0	0.983534	0.959263	0.939149	0.925601	0.906705	0.893658	0.890437	0.893778	0.876109
2022116.LOFI	148.0	147.64	0.6724	176.25	0.0581	147.0	0.29	144.78	0.619	144.81	0.6777	74.5	0.0655	150.76	0.8645	11.21	10.06	0.0	8.85	6.83	0	0	120.06	1208	0.0699	0.0177	0.0582	0.0487	0.4966	0.6081	0.5719	0.6032	0.494	0.4914	0.5356	0.4799	0.7291	0.1367	0.9312	0.4275	0	GS	198	99.38	1	0.996648	0.00491	1	0	0.996648	0.994142	0.992672	0.992236	0.991888	0.991588	0.990753	0.990048	0.98829
2039114.LOFI	120.0	157.19	0.4296	0.0	0.0	178.5	0.3412	155.9	0.6121	155.94	0.7895	89.5	0.1197	177.79	0.6937	9.21	7.69	0.3271	6.9	7.05	0	0	120.06	923	0.015	0.0009	0.0011	0.0128	0.4349	0.462	0.4635	0.4544	0.4745	0.4774	0.503	0.5034	0.8536	0.102	0.5857	0.9816	-1	GS	325	161.5	1	0.950142	0.105748	0	0	0.950142	0.889035	0.854257	0.834532	0.818459	0.831658	0.889349	0.813487	0.871951
2048806.LOFI	140.0	140.02	0.4898	142.75	0.0517	139.0	0.1757	139.14	0.5367	139.25	0.5667	139.5	0.0609	141.08	0.8925	13.76	10.12	0.0	9.11	7.32	0	0	120.06	1215	0.0675	0.052	0.1342	0.0534	0.2776	0.9787	0.9875	0.6326	0.2376	0.547	0.739	0.553	0.7306	0.0758	0.9333	0.6269	0	GS	157	112.35	1	0.977412	0.14406	1	0	0.977412	0.946752	0.92213	0.899269	0.850539	0.816164	0.798314	0.787752	0.765046
2061919.LOFI	140.0	140.08	0.5939	142.75	0.051	139.5	0.5035	139.2	0.6123	69.69	0.5943	140.0	0.2133	88.17	0.7066	11.22	7.55	0.5039	6.98	5.59	0	0	120.06	907	0.069	0.0514	0.3395	0.0387	0.4626	0.1418	0.8592	0.434	0.2563	0.2516	0.7661	0.5351	0.8157	0.3256	0.9084	0.5143	0	GS	186	92.29	16	0.936211	0.063194	1	1	0.903181	0.853525	0.857232	0.876955	0.913661	0.854008	0.86908	0.936211	0.935521
2071203.LOFI	134.0	66.57	0.4654	157.75	0.1201	199.5	0.3007	66.8	0.6572	66.77	0.9868	100.0	0.0863	199.22	0.8727	9.08	12.33	0.0	10.26	7.7	0	0	120.06	1480	0.0869	0.0225	0.0288	0.1027	0.7985	0.3881	0.6816	0.745	0.5785	0.2388	0.502	0.5759	0.0176	0.0	0.4496	0.7262	2	GS	214	107.67	3	0.997896	0.00275	1	1	0.993634	0.994817	0.997896	0.993857	0.995896	0.995475	0.993677	0.997435	0.996478
2083393.LOFI	115.0	117.96	0.6463	115.25	0.0322	98.5	0.2509	117.32	0.9212	117.37	1.0	116.5	0.1011	116.51	0.9212	10.55	8.45	0.0	6.81	6.95	0	0	120.06	1014	0.1801	0.101	0.1358	0.1682	0.8861	0.1261	0.8457	0.5783	0.3378	0.0691	0.7996	0.4229	0.695	0.1273	0.8282	0.541	0	GS	222	117.45	32	0.98536	0.015783	0	1	0.984816	0.970436	0.963786	0.959925	0.968718	0.977386	0.959257	0.978041	0.98536
2083969.LOFI	70.0	137.97	0.7006	187.16	0.0379	137.5	0.6236	68.93	0.7423	137.38	0.5359	138.0	0.1592	71.64	0.6571	13.71	9.94	0.0	8.05	6.31	0	0	120.06	1193	0.0366	0.0784	0.0772	0.2425	0.4982	0.4892	0.7052	0.7407	0.3905	0.5074	0.8062	0.762	0.5654	0.0688	0.771	0.8691	1	GS	133	69.84	16	0.938273	0.094571	0	1	0.936298	0.882396	0.856367	0.831035	0.822927	0.822037	0.820903	0.938273	0.917389
2088277.LOFI	140.0	139.95	0.3806	142.75	0.1081	70.5	0.1905	139.18	0.5535	188.78	0.6148	193.0	0.0538	176.34	0.8546	8.23	9.45	0.2611	7.88	7.23	0	0	120.06	1135	0.0185	0.0165	0.0709	0.0361	0.2776	0.8085	0.7469	0.5553	0.0871	0.5278	0.5839	0.5834	0.8386	0.067	0.925	0.5908	0	GS	378	184.57	1	0.947095	0.111645	0	0	0.947095	0.881202	0.844365	0.823786	0.811683	0.826535	0.869334	0.819796	0.854961
2088281.LOFI	140.0	139.7	0.5294	136.25	0.0416	105.5	0.2235	139.17	0.7892	188.62	0.5742	139.5	0.1042	193.75	0.625	9.02	8.2	0.0	7.58	5.94	0	0	120.06	984	0.0292	0.0549	0.0515	0.0304	0.4321	0.4714	0.5143	0.4756	0.5488	0.613	0.6951	0.4336	0.7762	0.2442	0.9145	0.5514	0	GS	185	92.29	1	0.937649	0.039077	1	1	0.937649	0.882664	0.869019	0.907734	0.933818	0.859756	0.889409	0.936936	0.909687
210560.LOFI	79.0	105.31	0.5416	157.75	0.0517	72.5	0.329	105.38	0.8891	105.32	0.9298	157.0	0.0755	115.82	0.7206	13.32	8.65	0.0	7.07	5.57	0	0	120.06	1038	0.0197	0.0125	0.0033	0.3944	0.3081	0.6792	0.2844	0.8847	0.2574	0.8641	0.2553	0.9156	0.4841	0.0019	0.5824	0.8669	-1	GS	209	103.36	1	0.926747	0.194913	0	1	0.926747	0.845436	0.766955	0.696198	0.650346	0.712061	0.751608	0.663785	0.767095
220883.LOFI	140.0	139.74	0.4892	187.15	0.0516	140.0	0.2154	139.19	0.5967	139.74	0.5229	140.0	0.0468	176.27	0.7898	12.2	10.59	0.0	8.76	6.9	0	0	120.06	1272	0.026	0.0241	0.0975	0.0245	0.6679	0.6286	0.6464	0.5864	0.5179	0.536	0.5465	0.4704	0.6869	0.0661	0.8922	0.6389	0	GS	208	112.35	1	0.98234	0.134538	1	0	0.98234	0.954286	0.927998	0.90164	0.853266	0.830839	0.823135	0.821812	0.842337
2422602.LOFI	128.0	101.6	0.68	0.0	0.0	64.5	0.3416	101.81	0.9848	64.15	0.9341	159.0	0.1401	190.11	0.8456	13.07	11.16	0.0	8.4	8.09	0	0	120.06	1340	0.0088	0.0265	0.012	0.004	0.8775	0.9118	0.6143	0.5508	0.5508	0.5295	0.5077	0.4722	0.3794	0.0	0.7991	0.9305	-1	GS	101	103.36	3	0.998348	0.013331	1	0	0.984997	0.985036	0.998348	0.985197	0.997039	0.982825	0.992239	0.976669	0.961676
2432724.LOFI	126.0	157.97	0.5778	166.5	0.0489	157.5	0.5391	165.64	0.7253	165.23	0.6043	173.0	0.1709	158.81	0.8737	20.94	9.04	0.0	7.46	6.99	0	0	120.06	1085	0.0146	0.0098	0.0281	0.016	0.4984	0.5283	0.5419	0.5142	0.5986	0.5372	0.5499	0.4548	0.7648	0.1347	0.8847	0.881	-1	GS	321	172.27	1	0.988707	0.015839	1	0	0.988707	0.98271	0.980375	0.979583	0.976293	0.969444	0.965862	0.966059	0.964281
2442269.LOFI	140.0	140.27	0.5776	142.75	0.0408	93.5	0.2914	139.19	0.6409	139.35	0.7627	140.0	0.1054	176.3	0.7586	11.26	9.19	0.0	8.39	5.06	0	0	120.06	1103	0.0437	0.0564	0.061	0.0179	0.5089	0.5532	0.4875	0.4875	0.6156	0.4869	0.6102	0.4684	0.559	0.206	0.8131	0.676	0	GS	165	92.29	1	0.958096	0.056628	0	1	0.958096	0.912494	0.889893	0.892873	0.900118	0.895112	0.936329	0.902819	0.95482
2673896.LOFI	129.5	129.03	0.5862	130.25	0.0552	64.0	0.4727	64.53	0.8149	64.53	0.5569	96.0	0.1544	161.03	0.7801	8.89	7.42	0.0	6.66	5.65	0	0	120.06	891	0.0495	0.0966	0.2271	0.086	0.1853	0.5308	0.8511	0.4903	0.3588	0.3972	0.6395	0.6213	0.7551	0.2416	0.8506	0.3764	0	GS	199	103.36	1	0.985306	0.01388	1	0	0.985306	0.976272	0.978094	0.973011	0.979908	0.966398	0.969841	0.963136	0.953865
2676246.LOFI	140.0	140.08	0.3855	142.75	0.0572	104.5	0.1549	139.19	0.5516	179.26	0.9059	138.5	0.0358	105.65	0.6293	9.36	10.49	0.0	7.52	6.25	0	0	120.06	1259	0.0426	0.034	0.1638	0.0661	0.5587	0.4752	0.7986	0.6243	0.4564	0.5703	0.6845	0.5066	0.5906	0.0914	0.8736	0.7917	0	GS	282	143.55	1	0.953895	0.077966	1	0	0.953895	0.924008	0.904348	0.873831	0.823079	0.794889	0.81393	0.878028	0.898501
2676506.LOFI	126.0	62.94	0.5535	187.18	0.024	67.5	0.436	60.0	0.8293	115.4	0.7975	113.5	0.08	173.51	0.6206	17.94	9.44	0.0	6.99	5.76	0	0	120.06	1133	0.0161	0.0322	0.0196	0.0002	0.4365	0.3651	0.6548	0.5212	0.2777	0.0352	0.584	0.549	0.0919	0.0	0.5133	0.6617	2	GS	229	123.05	16	0.918074	0.071753	0	1	0.87621	0.850437	0.833424	0.842204	0.839096	0.912275	0.834844	0.918074	0.881405
2677224.LOFI	126.0	125.99	0.6196	0.0	0.0	64.0	0.3109	124.12	0.6439	85.07	0.7446	125.0	0.0874	166.15	0.9004	11.4	10.49	0.0	9.03	7.35	0	0	120.06	1260	0.0063	0.0097	0.1676	0.0421	0.9842	0.2756	0.4851	0.539	0.2563	0.3099	0.3591	0.3353	0.6982	0.0095	0.9253	0.5481	0	GS	168	83.35	1	0.996888	0.001502	0	0	0.996888	0.99681	0.995278	0.996671	0.996619	0.994987	0.994817	0.995493	0.993586
2702022.LOFI	144.0	143.99	0.4452	142.75	0.0417	72.5	0.4238	72.54	0.7982	72.54	0.6534	72.0	0.1235	142.14	0.7111	8.36	6.71	0.0	6.2	5.16	0	0	120.06	805	0.1155	0.0675	0.369	0.1905	0.5156	0.1379	0.8128	0.4092	0.5829	0.1529	0.6869	0.4847	0.7301	0.3246	0.7799	0.4701	0	GS	142	71.78	1	0.987223	0.039236	1	0	0.987223	0.98355	0.974693	0.969302	0.954743	0.941231	0.919623	0.901787	0.842426
2703359.LOFI	174.0	174.07	0.5954	176.25	0.0801	116.0	0.3082	169.08	0.6949	114.48	0.5715	173.0	0.0981	178.39	0.6326	17.65	9.23	0.0	7.93	6.16	0	0	120.06	1108	0.0239	0.0178	0.4993	0.0236	0.5845	0.28	0.957	0.5081	0.5819	0.1543	0.8707	0.4821	0.7453	0.3595	0.86	0.6486	0	GS	349	172.27	1	0.941876	0.13562	0	1	0.941876	0.877938	0.824336	0.788176	0.746861	0.744939	0.761818	0.930614	0.910643
2704868.LOFI	64.0	132.18	0.5715	130.24	0.0596	133.5	0.2867	134.59	0.7035	65.92	0.5527	133.0	0.0791	76.84	0.6111	11.3	7.72	0.0	6.32	5.44	0	0	120.06	927	0.0222	0.0412	0.2057	0.0109	0.5396	0.4812	0.5142	0.4383	0.409	0.432	0.7203	0.5047	0.7322	0.27	0.8866	0.5054	1	GS	247	129.2	32	0.965713	0.069316	0	1	0.924141	0.90551	0.903267	0.904345	0.883958	0.889527	0.877502	0.881226	0.965713
2706792.LOFI	172.0	172.99	0.494	176.25	0.0694	171.5	0.2431	170.77	0.6154	116.02	0.8913	172.0	0.1075	84.38	0.7121	8.54	7.81	0.0	7.16	5.93	0	0	120.06	938	0.0214	0.0269	0.0257	0.0319	0.464	0.4368	0.4257	0.4485	0.4803	0.4659	0.4813	0.4884	0.8164	0.556	0.9157	0.4472	0	GS	155	86.13	1	0.966944	0.078431	1	0	0.966944	0.935526	0.900261	0.874721	0.857313	0.856683	0.885031	0.891994	0.897757
2720752.LOFI	111.0	149.3	0.5609	0.0	0.0	148.5	0.2017	150.46	0.5765	110.4	0.982	84.0	0.0438	110.78	0.9115	11.33	8.19	0.0	8.11	7.44	0	0	120.06	983	0.0075	0.0049	0.0018	0.8487	0.8796	0.9867	0.403	0.9989	0.4638	0.5789	0.4478	0.9024	0.9063	0.0	0.6324	0.9908	-1	GS	224	112.35	8	0.993076	0.012694	0	1	0.980918	0.976481	0.974285	0.980355	0.975417	0.993076	0.980409	0.99277	0.988675
2725284.LOFI	175.0	174.97	0.6675	187.21	0.0373	86.5	0.4252	86.48	0.5917	177.51	0.5511	86.5	0.1135	175.59	0.8083	7.67	8.5	0.0	7.07	5.58	0	0	120.06	1021	0.023	0.0598	0.4526	0.1355	0.1026	0.2841	0.8516	0.5385	0.2116	0.7343	0.6273	0.742	0.7755	0.3451	0.7951	0.6873	0	GS	346	172.27	16	0.978319	0.012249	0	1	0.969777	0.963008	0.960343	0.969131	0.959345	0.97622	0.962653	0.978319	0.970495
2725286.LOFI	175.0	175.0	0.639	176.25	0.0997	130.5	0.3268	177.58	0.6192	118.73	0.7109	173.5	0.0992	132.07	0.8168	6.71	7.52	0.0	6.72	5.57	0	0	120.06	903	0.0432	0.037	0.726	0.0793	0.1254	0.0625	0.9672	0.451	0.1664	0.1101	0.9019	0.7935	0.8104	0.5987	0.8969	0.3958	0	GS	237	117.45	1	0.945526	0.164452	1	0	0.945526	0.88787	0.851622	0.790153	0.729218	0.756849	0.771993	0.738043	0.804105
2725352.LOFI	141.0	140.12	0.5458	142.75	0.0425	141.5	0.2287	139.17	0.6207	138.56	0.8168	136.5	0.0573	141.02	0.7605	14.4	7.6	0.0	7.12	5.15	0	0	120.06	912	0.0571	0.0289	0.3366	0.0361	0.3523	0.1986	0.6916	0.4644	0.2702	0.2113	0.6739	0.5078	0.7728	0.3008	0.8694	0.5785	0	GS	282	143.55	1	0.987235	0.049556	1	0	0.987235	0.971486	0.961107	0.954025	0.929416	0.917627	0.903242	0.892956	0.945941
2725358.LOFI	140.0	140.0	0.4273	142.75	0.0644	93.0	0.4611	139.32	0.5716	139.3	0.5731	140.0	0.1849	141.34	0.91	14.87	9.0	0.0	7.85	7.55	0	0	120.06	1081	0.0637	0.0254	0.0536	0.0883	0.5302	0.5319	0.6399	0.5636	0.5046	0.3377	0.6497	0.5239	0.8509	0.1231	0.9435	0.3833	0	GS	187	92.29	1	0.97978	0.053037	1	0	0.97978	0.971046	0.962321	0.942275	0.928853	0.923202	0.907737	0.924632	0.898645
2725361.LOFI	141.0	140.15	0.6049	142.75	0.0501	138.5	0.3064	139.21	0.485	139.31	0.4574	139.5	0.113	138.66	0.6929	10.5	6.73	0.2006	5.52	5.69	0	0	120.06	808	0.0698	0.0435	0.0156	0.023	0.4377	0.4184	0.3512	0.4062	0.292	0.6297	0.6422	0.5002	0.917	0.4226	0.9554	0.2639	0	GS	278	143.55	1	0.980948	0.056394	0	1	0.980948	0.958147	0.933326	0.915782	0.899363	0.896063	0.913213	0.96416	0.934708
2726350.LOFI	128.0	117.6	0.5504	130.25	0.0569	117.5	0.4778	117.67	0.7506	117.68	1.0	118.0	0.0866	116.72	0.8855	10.32	9.35	0.0	7.59	6.59	0	0	120.06	1122	0.0653	0.0505	0.0967	0.1048	0.1441	0.9492	0.9023	0.5836	0.227	0.6194	0.7391	0.3885	0.6646	0.0419	0.8483	0.512	-1	GS	236	117.45	1	0.988614	0.010014	0	0	0.988614	0.980259	0.979578	0.983013	0.97443	0.981151	0.977623	0.975589	0.973614
2726353.LOFI	128.0	117.62	0.614	199.7	0.0458	78.0	0.3518	117.39	1.0	117.65	0.9899	117.5	0.1316	117.22	0.86	11.74	7.45	0.0	6.14	5.95	0	0	120.06	894	0.0187	0.1198	0.3879	0.0862	0.0636	0.0508	0.7452	0.5516	0.0114	0.0202	0.6456	0.5691	0.6372	0.1657	0.729	0.7536	-1	GS	236	117.45	1	0.99402	0.012884	1	0	0.99402	0.990789	0.98885	0.987663	0.982678	0.979595	0.972621	0.967608	0.943993
2726355.LOFI	128.0	117.66	0.6508	115.25	0.0243	64.0	0.2322	117.64	0.9668	117.65	1.0	116.0	0.0591	116.81	0.8787	10.0	7.3	0.0	5.92	5.8	0	0	120.06	876	0.0871	0.1008	0.2112	0.0153	0.3814	0.7119	0.7495	0.4993	0.2751	0.663	0.7412	0.5809	0.8251	0.16	0.872	0.4503	-1	GS	235	117.45	1	0.992969	0.01117	1	0	0.992969	0.989742	0.987391	0.986436	0.982243	0.981354	0.97487	0.972491	0.977243
