track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
blues.00072	68.63	68.56	0.7936	187.75	0.0306	69.00	0.7125	67.98	0.9783	69.12	0.9428	69.00	0.0963	137.66	0.5727	12.89	7.56	0.0000	6.00	4.33	0	0	30.01	227	0.0834	0.0550	0.0154	0.3066	0.3714	0.5556	0.1594	0.8932	0.1524	0.7435	0.4951	0.8215	0.1858	0.0000	0.6460	0.7301	0
blues.00073	97.14	97.36	0.7312	158.25	0.0233	96.50	0.2986	100.82	0.9300	100.81	0.9812	143.50	0.0842	96.54	0.7435	11.05	6.90	0.0000	5.16	4.80	0	0	30.01	207	0.0257	0.0371	0.0556	0.3451	0.5714	0.0800	0.4286	0.6190	0.1984	0.4262	0.7442	0.6104	0.6068	0.0097	0.4320	0.8107	0
blues.00074	111.17	110.55	0.6059	167.00	0.0346	111.00	0.4398	108.95	0.7488	109.43	0.8609	110.50	0.1001	108.31	0.6711	12.99	6.76	0.0000	5.46	5.53	0	0	30.01	203	0.0758	0.0858	0.0634	0.3044	0.3929	0.2857	0.4414	0.5663	0.4687	0.2676	0.5800	0.5297	0.6980	0.0396	0.4307	0.7772	0
blues.00075	117.8	117.68	0.5931	115.50	0.0315	60.00	0.5993	77.87	1.0000	117.37	1.0000	119.00	0.1850	180.49	0.7540	13.13	5.36	0.0000	4.80	4.40	0	0	30.01	161	0.0397	0.1028	0.4418	0.0086	0.5593	0.1667	0.6271	0.3277	0.6101	0.0635	0.8226	0.5120	0.8125	0.4562	0.8063	0.3563	0
blues.00076	116.16	174.61	0.6282	176.75	0.0505	116.00	0.6171	118.09	0.9471	119.06	1.0000	175.00	0.1223	118.18	0.8174	11.75	7.26	0.0000	5.06	5.66	0	0	30.01	218	0.0290	0.0481	0.5820	0.0449	0.8523	0.1591	0.8114	0.3992	0.6588	0.5599	0.7788	0.3450	0.7281	0.4931	0.7373	0.5530	-1
blues.00077	148.65	147.66	0.5783	150.25	0.0461	98.00	0.4993	145.83	0.5876	100.95	0.7272	148.00	0.1611	111.86	0.7044	11.64	6.36	0.0000	5.16	5.26	0	0	30.01	191	0.0952	0.0165	0.6964	0.0818	0.7297	0.7027	0.9257	0.3604	0.3478	0.6496	0.7420	0.4115	0.7474	0.5895	0.8789	0.3368	0
blues.00078	241	179.73	0.3243	187.75	0.1651	90.50	0.1665	120.33	0.5481	120.48	0.6174	120.00	0.0760	178.90	0.7571	11.40	10.13	0.0000	7.93	8.03	0	0	30.01	304	0.0050	0.0088	0.0149	0.0202	0.5667	0.5556	0.5778	0.5630	0.5442	0.5575	0.5673	0.5079	0.7921	0.1617	0.7954	0.9274	-1
blues.00079	158.65	157.8	0.4372	115.50	0.0306	155.50	0.3485	159.89	0.6080	77.98	0.5929	79.00	0.1013	155.13	0.7314	11.13	7.36	0.0000	6.70	5.60	0	0	30.01	221	0.0825	0.0555	0.0866	0.1513	0.4684	0.4500	0.4937	0.5063	0.5505	0.4964	0.4631	0.4743	0.7818	0.1545	0.5136	0.9636	0
blues.00080	117.07	117.17	0.6740	115.49	0.0259	78.00	0.5162	118.21	1.0000	76.68	1.0000	117.00	0.2176	146.92	0.6476	11.56	5.63	0.0000	4.86	4.26	0	0	30.01	169	0.0363	0.1359	0.5887	0.0225	0.2203	0.3333	0.9068	0.3011	0.2949	0.2695	0.8147	0.4158	0.6964	0.4583	0.7917	0.3631	0
blues.00081	205.07	102.18	0.7301	167.00	0.0363	63.50	0.2144	101.65	0.9973	101.54	0.9882	101.50	0.0633	152.28	0.6791	11.73	8.23	0.0000	6.73	5.36	0	0	30.01	247	0.1008	0.0165	0.2429	0.0859	0.4231	0.0385	0.4272	0.5455	0.2609	0.3380	0.5203	0.5067	0.4756	0.0366	0.6463	0.8130	2
blues.00082	125.98	125.54	0.5727	125.25	0.0205	84.00	0.2556	122.43	0.7832	122.79	0.9447	108.50	0.0650	189.03	0.6581	11.20	7.46	0.0000	5.76	5.16	0	0	30.01	224	0.0868	0.0359	0.1082	0.0354	0.3968	0.4375	0.4444	0.4127	0.5620	0.6094	0.6183	0.4574	0.7354	0.2242	0.8744	0.5561	0
blues.00083	133.05	133.43	0.5404	136.50	0.0367	61.00	0.1860	134.37	0.5594	134.24	0.5900	132.00	0.0579	131.07	0.7820	11.40	7.60	0.3957	6.50	6.73	0	0	30.01	228	0.0862	0.0722	0.1871	0.0279	0.4030	0.5294	0.6045	0.4627	0.3837	0.4183	0.6376	0.4659	0.9207	0.1718	0.9471	0.4009	0
blues.00084	111.6	102.51	0.4440	111.26	0.0232	102.50	0.3672	74.12	0.9644	74.03	0.8275	111.00	0.1666	136.81	0.6865	11.53	5.40	0.0000	4.76	4.46	0	0	30.01	162	0.0278	0.0311	0.0243	0.1539	0.2500	0.4231	0.3204	0.3636	0.5326	0.5268	0.4569	0.5324	0.6211	0.2671	0.7205	0.3851	-1
blues.00085	143.37	142.58	0.5916	187.75	0.0318	141.50	0.4785	143.45	0.5763	71.84	0.5002	142.00	0.1365	144.90	0.7375	13.87	7.83	0.0000	5.76	5.13	0	0	30.01	235	0.0955	0.0360	0.2103	0.1801	0.6389	0.5000	0.6084	0.5374	0.7411	0.6421	0.7047	0.6207	0.6111	0.1667	0.6581	0.7564	0
blues.00086	122.48	122.31	0.5603	120.24	0.0164	60.50	0.6111	61.55	0.6860	123.43	0.5393	122.00	0.2391	108.53	0.6153	15.22	6.43	0.0000	5.46	4.46	0	0	30.01	193	0.0423	0.0528	0.3791	0.0901	0.2258	0.2903	0.5691	0.4511	0.3530	0.2936	0.6310	0.5943	0.5625	0.2760	0.6302	0.5677	0
blues.00087	175.51	174.36	0.4802	167.00	0.0163	176.50	0.3583	87.67	0.7209	87.08	0.6792	175.00	0.1178	172.35	0.7258	14.17	6.73	0.0000	5.33	4.73	0	0	30.01	202	0.1180	0.0584	0.3028	0.1660	0.6477	0.5455	0.5657	0.4351	0.6289	0.5348	0.6256	0.6265	0.6766	0.4030	0.6766	0.7363	0
blues.00088	171.16	169.75	0.5369	176.75	0.0511	84.50	0.3818	173.34	0.6557	164.76	0.6013	171.00	0.1570	129.42	0.6592	14.16	8.33	0.0000	6.76	5.63	0	0	30.01	250	0.0668	0.0221	0.2091	0.0362	0.4353	0.4651	0.6059	0.4549	0.5604	0.5838	0.5168	0.5402	0.7912	0.3815	0.7952	0.6586	0
blues.00089	107.15	74.11	0.8688	187.75	0.0234	63.50	0.7097	74.30	0.9677	110.04	1.0000	151.00	0.1702	81.61	0.6473	17.97	7.80	0.0000	5.40	5.16	0	0	30.01	234	0.0428	0.0606	0.0545	0.0282	0.3947	0.5789	0.5067	0.4732	0.4556	0.6390	0.4024	0.3803	0.2017	0.0000	0.6094	0.7039	-1
blues.00090	141.23	70.41	0.5545	158.25	0.0277	71.50	0.5577	69.66	0.8135	69.71	0.5080	138.00	0.1213	70.27	0.6894	14.52	7.23	0.0000	5.56	5.00	0	0	30.01	217	0.0813	0.0037	0.0900	0.1076	0.7500	0.1667	0.7324	0.4528	0.5579	0.1721	0.6762	0.5588	0.2639	0.0000	0.5787	0.5093	2
blues.00091	124.91	62.47	0.7677	136.50	0.0240	62.50	0.7591	62.90	0.8458	124.41	0.5289	125.00	0.2318	155.40	0.6899	14.15	7.66	0.0000	6.46	5.03	0	0	30.01	230	0.0235	0.0278	0.0552	0.0405	0.2812	0.6875	0.7778	0.4894	0.6056	0.5550	0.7134	0.5201	0.1528	0.0000	0.5022	0.5415	2
blues.00092	120.67	141.48	0.2724	187.75	0.0306	118.00	0.3905	139.09	0.4309	77.67	0.9798	200.00	0.0699	131.78	0.6808	17.05	8.33	0.0000	6.03	5.00	0	0	30.01	250	0.0327	0.0263	0.0411	0.0366	0.4789	0.4444	0.5493	0.4648	0.3388	0.6667	0.6807	0.5614	0.4859	0.1767	0.7430	0.7631	-1
blues.00093	87.89	60.04	0.6913	158.25	0.0295	110.00	0.6988	60.14	0.9841	61.62	0.8997	88.50	0.2277	68.96	0.7083	17.31	9.06	0.0000	6.83	5.50	0	0	30.01	272	0.0089	0.0347	0.0491	0.0477	0.5161	0.5000	0.5738	0.4835	0.4978	0.3609	0.6161	0.6134	0.0701	0.0000	0.4207	0.6458	-1
blues.00094	102.43	102.67	0.6787	167.00	0.0288	65.00	0.5307	101.44	0.7922	101.82	0.8734	153.00	0.1717	103.78	0.6776	14.53	6.93	0.0000	5.20	4.63	0	0	30.01	208	0.1063	0.0082	0.1174	0.1516	0.3269	0.2692	0.4951	0.4710	0.5327	0.1492	0.6563	0.4422	0.5266	0.0290	0.5459	0.6908	0
blues.00095	137.06	176.37	0.3884	176.75	0.0176	91.50	0.3688	68.11	0.6260	138.21	0.5132	136.50	0.0902	133.85	0.6759	12.70	8.10	0.0000	6.00	5.10	0	0	30.01	243	0.0265	0.0173	0.0238	0.0434	0.4494	0.4667	0.4746	0.4755	0.5221	0.4737	0.5401	0.6157	0.6653	0.3430	0.7025	0.7934	-1
blues.00096	58.55	161.05	0.4257	143.00	0.0296	84.50	0.4309	158.46	0.4961	111.38	0.7642	82.50	0.0942	111.25	0.6212	17.92	7.96	0.0000	5.73	5.43	0	0	30.01	239	0.0239	0.0279	0.0261	0.0368	0.4074	0.5854	0.4259	0.4545	0.5877	0.4629	0.5216	0.4279	0.6471	0.2689	0.7143	0.7899	-1
blues.00097	237.68	117.38	0.7445	130.50	0.0216	78.00	0.4507	118.54	1.0000	118.58	1.0000	117.50	0.1599	117.59	0.7082	12.17	7.93	0.0000	6.40	5.20	0	0	30.01	238	0.0352	0.0539	0.2695	0.1596	0.4068	0.3333	0.7458	0.5480	0.4596	0.5584	0.6683	0.5750	0.5781	0.0844	0.7131	0.6371	2
blues.00098	125.52	126.06	0.5915	125.25	0.0252	83.50	0.4305	124.79	0.5580	83.53	0.6678	124.50	0.1620	154.76	0.6671	14.49	6.40	0.0000	5.40	4.73	0	0	30.01	192	0.0573	0.0944	0.3660	0.0682	0.5156	0.3750	0.6929	0.4105	0.5389	0.3149	0.7527	0.6197	0.6754	0.3770	0.8534	0.4555	0
blues.00099	93.25	190.35	0.2940	187.75	0.0228	94.00	0.4375	164.59	0.5315	92.33	1.0000	94.00	0.0764	67.51	0.6482	15.76	8.16	0.0000	6.23	5.53	0	0	30.01	245	0.0164	0.0273	0.0362	0.0160	0.4375	0.6250	0.4764	0.4720	0.4035	0.7400	0.4683	0.5633	0.7213	0.4672	0.7500	0.6967	1
classical.00000	94.26	189.35	0.5705	187.75	0.0477	185.00	0.2951	180.56	0.6654	181.26	0.6048	191.50	0.0861	188.00	0.6801	14.46	8.13	0.0000	6.70	5.60	0	0	30.01	244	0.1263	0.0290	0.2693	0.0924	0.7474	0.2708	0.6211	0.4842	0.6220	0.4227	0.5327	0.6189	0.7449	0.4815	0.8025	0.6790	1
classical.00001	113.3	142.23	0.2896	143.00	0.0276	73.00	0.2139	146.47	0.3097	62.60	0.9015	116.00	0.0434	73.18	0.7084	12.77	9.56	0.0000	6.46	5.10	0	0	30.01	287	0.0198	0.0335	0.0219	0.0239	0.5139	0.5556	0.5455	0.5234	0.4130	0.5091	0.5237	0.4382	0.5559	0.0944	0.7972	0.8462	-1
classical.00002	197.84	99.17	0.5722	187.75	0.0533	66.00	0.4428	100.52	0.4990	100.07	0.5200	198.50	0.1454	199.67	0.8001	17.06	8.73	0.0000	7.36	6.13	0	0	30.01	262	0.0100	0.0074	0.1330	0.0401	0.7600	0.1600	0.7700	0.4899	0.5792	0.3584	0.6231	0.4188	0.4751	0.0153	0.8046	0.6169	2
classical.00003	65.83	147.28	0.2017	187.75	0.1098	88.50	0.2686	146.16	0.2030	183.52	0.4122	174.00	0.0584	66.32	0.6423	17.40	9.66	0.0000	7.00	5.36	0	0	30.01	290	0.0154	0.0122	0.0507	0.0310	0.5541	0.4324	0.6081	0.5676	0.4136	0.5828	0.4742	0.4304	0.5571	0.1073	0.7924	0.8304	-1
classical.00004	161.72	108.28	0.4319	176.75	0.0319	107.00	0.2635	156.95	0.7599	168.00	0.4564	160.50	0.0704	61.66	0.5532	14.12	8.80	0.0000	6.70	5.56	0	0	30.01	264	0.0446	0.0225	0.0554	0.2544	0.5273	0.3214	0.5413	0.6564	0.6563	0.3331	0.4369	0.6562	0.5399	0.0076	0.7262	0.7985	-1
classical.00005	140.21	142.97	0.4567	187.75	0.0330	152.00	0.2861	146.66	0.4499	145.70	0.5060	145.00	0.0975	93.96	0.5719	14.37	8.33	0.0000	6.16	5.06	0	0	30.01	250	0.0214	0.0048	0.1511	0.0279	0.4444	0.6111	0.5694	0.4465	0.5279	0.6599	0.6080	0.5158	0.5823	0.1968	0.7510	0.7309	0
classical.00006	95.21	183.77	0.2972	167.00	0.0450	62.00	0.1697	183.80	0.1818	107.35	0.1823	95.50	0.0290	76.37	0.5237	16.74	10.16	0.0000	6.30	5.16	0	0	30.01	305	0.0221	0.0101	0.0749	0.0759	0.5109	0.5217	0.6087	0.5906	0.4842	0.4198	0.5301	0.4767	0.7007	0.2533	0.8783	0.7961	1
classical.00007	106.69	109.94	0.3914	130.50	0.0163	79.00	0.2287	110.34	0.4549	0.00	0.0000	106.00	0.0930	70.13	0.6799	15.25	8.40	0.0000	5.90	4.73	0	0	30.01	252	0.0157	0.0137	0.2057	0.0641	0.4000	0.4286	0.6182	0.4727	0.5631	0.6075	0.7207	0.4768	0.4900	0.0677	0.7450	0.6932	0
classical.00008	135.72	134.54	0.3308	187.75	0.0301	92.00	0.2678	136.31	0.3596	130.22	0.7367	136.00	0.0428	106.44	0.5256	15.92	9.20	0.0000	5.90	5.23	0	0	30.01	276	0.0892	0.0486	0.0162	0.0679	0.5882	0.6765	0.5111	0.5347	0.6081	0.6080	0.4489	0.5538	0.4873	0.0982	0.8327	0.8182	0
classical.00009	60.13	102.01	0.2898	187.75	0.1241	103.00	0.1380	158.12	0.1091	127.35	0.2069	190.50	0.0219	67.32	0.7074	13.81	10.66	0.0000	6.46	5.83	0	0	30.01	320	0.0263	0.0163	0.0182	0.0519	0.6346	0.5385	0.6311	0.6169	0.4796	0.4651	0.5101	0.5746	0.2633	0.0031	0.7398	0.8558	-1
classical.00010	103.44	69.92	0.2753	187.75	0.0230	68.00	0.3063	108.29	0.2655	0.00	0.0000	102.00	0.0648	108.36	0.6378	16.97	8.26	0.0000	6.23	5.03	0	0	30.01	248	0.0130	0.0118	0.0238	0.1245	0.5143	0.5556	0.4571	0.5810	0.5145	0.3849	0.4871	0.6838	0.1336	0.0000	0.6599	0.7652	-1
classical.00011	75.67	151.85	0.4048	187.75	0.0274	76.50	0.2925	148.60	0.7289	154.50	0.7484	157.50	0.0507	72.85	0.6633	15.72	9.00	0.0000	5.93	4.80	0	0	30.01	270	0.0813	0.0297	0.0982	0.0261	0.5658	0.5000	0.5789	0.5307	0.6396	0.5157	0.4806	0.3993	0.6840	0.1599	0.7770	0.7770	1
classical.00012	89.4	174.32	0.1557	176.75	0.0447	75.00	0.2157	85.04	0.1012	86.12	0.3623	127.50	0.0281	96.87	0.6303	17.99	9.93	0.0000	6.66	5.56	0	0	30.01	298	0.0160	0.0085	0.0264	0.0128	0.5568	0.5455	0.5429	0.5611	0.6016	0.6133	0.4567	0.4303	0.7879	0.1684	0.7845	0.8653	1
classical.00013	125.9	124.71	0.5391	187.75	0.0195	123.50	0.5611	126.33	0.3764	126.34	0.3243	61.50	0.1439	121.96	0.7818	19.06	8.60	0.0000	5.43	4.03	0	0	30.01	258	0.0584	0.0323	0.1557	0.0830	0.4603	0.5000	0.6080	0.5213	0.4948	0.2500	0.5359	0.5329	0.4436	0.0739	0.6965	0.7588	0
classical.00014	145.25	148.5	0.4305	150.25	0.0458	72.00	0.4627	74.08	0.2846	151.61	0.1894	149.50	0.1251	73.06	0.7178	18.42	8.60	0.0000	6.10	5.43	0	0	30.01	258	0.0272	0.0156	0.1480	0.0889	0.4267	0.5526	0.6174	0.5247	0.4366	0.4614	0.5395	0.4188	0.6265	0.2179	0.8366	0.7121	0
classical.00015	78.38	145.12	0.2346	187.75	0.0385	98.50	0.1605	142.32	0.1509	144.47	0.3429	134.50	0.0341	65.56	0.6655	17.04	11.13	0.0000	7.10	5.76	0	0	30.01	334	0.0163	0.0480	0.0412	0.0331	0.6438	0.5946	0.6164	0.6330	0.5344	0.4333	0.5150	0.4932	0.5225	0.0390	0.8619	0.8829	-1
classical.00016	99.4	100.15	0.4556	187.75	0.0282	98.50	0.3144	99.69	0.7390	99.67	0.8842	99.50	0.1187	99.98	0.7647	15.77	8.86	0.0000	5.60	4.90	0	0	30.01	266	0.0269	0.0214	0.1270	0.0683	0.5098	0.4231	0.7624	0.5497	0.4379	0.4296	0.5837	0.5474	0.3358	0.0302	0.7358	0.7585	0
classical.00017	175.06	176.51	0.3487	187.75	0.0561	118.00	0.2250	174.71	0.3223	184.03	0.3356	175.50	0.0816	175.73	0.6012	17.59	8.53	0.0000	7.00	5.80	0	0	30.01	256	0.0623	0.0230	0.1435	0.0150	0.4045	0.4667	0.5876	0.4868	0.4002	0.5153	0.6301	0.5018	0.7804	0.3843	0.8039	0.6627	0
classical.00018	79.2	71	0.4949	176.75	0.0457	102.50	0.1527	166.08	0.3035	182.47	0.6677	155.50	0.0332	73.61	0.7000	21.12	9.93	0.0000	6.66	5.83	0	0	30.01	298	0.0262	0.0241	0.0131	0.0323	0.5833	0.6111	0.6111	0.5888	0.6621	0.6384	0.5401	0.4692	0.0606	0.0000	0.5758	0.7104	-1
classical.00019	94.84	147.63	0.2246	176.75	0.0417	63.50	0.2212	146.41	0.2272	142.08	0.2893	96.50	0.0345	63.55	0.6384	17.44	10.96	0.0000	7.33	5.06	0	0	30.01	329	0.0454	0.0554	0.0210	0.0501	0.6351	0.7027	0.6351	0.6532	0.4926	0.4718	0.4764	0.5177	0.5274	0.0518	0.8476	0.8841	-1
classical.00020	140.44	144	0.6677	158.25	0.0236	96.00	0.3679	143.64	0.6627	139.89	0.6347	70.50	0.1138	144.22	0.8186	15.09	8.30	0.0000	6.00	4.63	0	0	30.01	249	0.0774	0.0430	0.0847	0.0164	0.5205	0.4595	0.5172	0.4654	0.7992	0.2906	0.6309	0.5785	0.5645	0.2379	0.8226	0.6855	0
classical.00021	269.96	135.54	0.3366	167.00	0.0259	69.00	0.4559	135.19	0.2295	67.87	0.2084	134.00	0.1026	68.02	0.6629	16.96	7.90	0.0000	6.06	5.36	0	0	30.01	237	0.0468	0.0344	0.1141	0.0788	0.6029	0.3824	0.4706	0.4902	0.5511	0.4089	0.5620	0.5062	0.5805	0.2161	0.8220	0.6737	2
classical.00022	102.29	108.95	0.4090	187.75	0.0248	107.00	0.2156	109.16	0.5640	109.96	0.5022	108.00	0.0565	108.38	0.7702	14.36	8.80	0.0000	7.10	5.43	0	0	30.01	264	0.0093	0.0574	0.0713	0.0399	0.5636	0.5357	0.6239	0.4756	0.4442	0.6354	0.6631	0.5475	0.5209	0.0418	0.7909	0.7300	-1
classical.00023	92.66	88.14	0.4071	187.75	0.0520	60.50	0.1800	161.86	0.3068	102.93	0.6581	147.50	0.0354	87.57	0.7279	13.27	10.36	0.0000	6.56	5.50	0	0	30.01	311	0.0191	0.0195	0.0366	0.0171	0.5333	0.7391	0.6180	0.6165	0.5390	0.5584	0.4758	0.5485	0.1677	0.0032	0.7129	0.8710	-1
classical.00024	151.56	152.43	0.6498	176.75	0.0229	152.00	0.3940	155.50	0.5467	153.66	0.6044	153.00	0.1033	152.38	0.7515	13.11	7.63	0.0000	5.90	4.76	0	0	30.01	229	0.0718	0.0206	0.2702	0.0435	0.6753	0.7179	0.6144	0.4367	0.6622	0.6578	0.5435	0.4819	0.6404	0.3333	0.7500	0.6623	0
classical.00025	131.99	132.72	0.5229	136.50	0.0357	67.50	0.3163	129.88	0.6044	130.06	0.7250	132.00	0.0647	63.33	0.8088	15.51	8.00	0.0000	5.93	5.60	0	0	30.01	240	0.0143	0.0995	0.1564	0.0567	0.2985	0.5000	0.6165	0.4600	0.5031	0.4032	0.5840	0.5175	0.6736	0.2176	0.8996	0.5523	0
classical.00026	152.3	135.06	0.3677	187.75	0.0242	104.50	0.3749	137.18	0.2988	132.72	0.3002	68.50	0.0777	105.22	0.5880	17.52	8.43	0.0000	6.73	5.13	0	0	30.01	253	0.0207	0.0448	0.0675	0.0391	0.5000	0.5294	0.5074	0.5025	0.4906	0.4985	0.5011	0.3585	0.5000	0.0754	0.7143	0.7857	-1
classical.00027	72.31	144.81	0.2037	176.75	0.0294	144.00	0.1874	142.65	0.1784	142.96	0.4457	73.00	0.0327	105.13	0.5519	13.87	9.40	0.0000	5.80	5.80	0	0	30.01	282	0.0194	0.0036	0.0611	0.0939	0.6164	0.3514	0.5793	0.5917	0.4972	0.2457	0.4995	0.4364	0.5730	0.0996	0.8114	0.7900	1
classical.00028	81.48	165.48	0.4529	167.00	0.0267	70.00	0.2686	163.89	0.4955	163.31	0.5530	163.50	0.0663	158.17	0.7025	14.32	8.43	0.0000	5.80	5.13	0	0	30.01	253	0.0159	0.0490	0.1014	0.0563	0.5060	0.4524	0.5542	0.5020	0.6334	0.4805	0.5990	0.5160	0.6310	0.2817	0.7698	0.7579	1
classical.00029	68.88	137.12	0.5372	143.00	0.0251	137.00	0.4270	68.01	0.2710	70.27	0.4359	68.50	0.0874	67.72	0.7483	16.14	8.70	0.0000	6.10	4.73	0	0	30.01	261	0.0509	0.0324	0.2107	0.0108	0.7391	0.6571	0.6884	0.4515	0.6430	0.6824	0.6645	0.4074	0.5923	0.1885	0.8308	0.7308	1
classical.00030	119.58	157.09	0.3209	187.75	0.0377	70.50	0.2110	157.09	0.3271	167.15	0.3114	145.50	0.0313	61.66	0.6423	14.64	9.20	0.0000	6.56	5.83	0	0	30.01	276	0.0315	0.0041	0.0371	0.1655	0.6076	0.4250	0.5190	0.6229	0.4843	0.3896	0.5198	0.5860	0.6764	0.1273	0.7527	0.8655	-1
classical.00031	112.62	168.95	0.3553	167.00	0.0276	66.00	0.4045	112.89	0.7758	111.21	0.9009	167.50	0.1427	107.82	0.6434	20.66	7.30	0.0000	6.23	5.80	0	0	30.01	219	0.0110	0.0108	0.1462	0.0206	0.3176	0.3953	0.5235	0.4252	0.4118	0.4949	0.4392	0.4910	0.7890	0.5505	0.8211	0.4862	-1
classical.00032	58.41	61.51	0.1755	187.75	0.0636	61.00	0.1806	149.03	0.1488	162.94	0.2173	183.00	0.0270	79.46	0.6098	16.11	10.20	0.0000	6.80	6.23	0	0	30.01	306	0.0335	0.0306	0.0220	0.0144	0.6129	0.6250	0.5323	0.5591	0.3253	0.6038	0.4208	0.5791	0.0230	0.0000	0.4787	0.7344	-1
classical.00033	106.31	144.81	0.2181	143.00	0.0656	86.00	0.2887	142.47	0.2983	102.27	0.3943	143.50	0.0489	88.22	0.6741	21.02	10.20	0.0000	6.53	5.70	0	0	30.01	306	0.0155	0.0342	0.0360	0.0328	0.5479	0.6216	0.6069	0.5780	0.5297	0.4502	0.4827	0.4852	0.5541	0.0820	0.8689	0.8492	-1
classical.00034	63.25	85.32	0.2034	187.75	0.0406	83.50	0.1857	154.54	0.1796	146.29	0.2632	161.00	0.0253	61.66	0.6534	19.86	9.60	0.0000	6.10	5.26	0	0	30.01	288	0.0131	0.0166	0.0385	0.0345	0.7209	0.4545	0.6047	0.5426	0.5194	0.6961	0.5471	0.4831	0.2230	0.0070	0.6934	0.8397	-1
classical.00035	150.88	147.03	0.3897	143.00	0.0328	146.00	0.4953	151.34	0.5808	99.86	0.6977	152.50	0.1979	101.02	0.6685	18.85	7.53	0.0000	6.20	5.63	0	0	30.01	226	0.0235	0.0220	0.1450	0.0110	0.5000	0.2703	0.5203	0.4253	0.5646	0.6783	0.5194	0.3761	0.6622	0.3200	0.7556	0.6000	0
classical.00036	52.2	182.5	0.2045	187.75	0.0476	63.00	0.1823	184.65	0.3551	174.78	0.4745	167.50	0.0469	67.70	0.7057	17.47	9.06	0.0000	6.16	6.20	0	0	30.01	272	0.0275	0.0392	0.0546	0.0612	0.5870	0.5217	0.5410	0.5438	0.5606	0.4879	0.5590	0.5445	0.7749	0.3579	0.8672	0.7011	-1
classical.00037	129.4	160.37	0.3168	167.00	0.0347	158.50	0.2439	161.99	0.2398	167.13	0.4228	159.50	0.0450	61.66	0.7162	20.60	8.73	0.0000	6.60	5.10	0	0	30.01	262	0.0025	0.0115	0.1545	0.0283	0.3951	0.3171	0.6584	0.4979	0.3345	0.3624	0.6471	0.5211	0.7280	0.2682	0.8467	0.7510	-1
classical.00038	73.55	71.12	0.5260	162.50	0.0227	72.50	0.5879	72.54	0.5390	71.27	0.7625	72.50	0.1010	74.11	0.6228	18.08	8.43	0.0000	6.00	4.83	0	0	30.01	253	0.0237	0.0044	0.0049	0.0327	0.6111	0.7222	0.4444	0.4393	0.5283	0.5588	0.5141	0.4600	0.1508	0.0000	0.5873	0.7341	0
classical.00039	65.67	77.85	0.3458	167.00	0.0523	80.00	0.4295	151.14	0.2116	175.85	0.1799	120.00	0.0533	76.12	0.6262	22.10	10.23	0.0000	6.76	6.03	0	0	30.01	307	0.0271	0.0287	0.0172	0.0432	0.5897	0.6000	0.5000	0.6239	0.5095	0.5545	0.5210	0.5127	0.0915	0.0065	0.6340	0.7941	-1
classical.00040	94.72	112.09	0.1999	167.00	0.0510	109.50	0.2639	178.25	0.3530	101.66	0.4317	164.00	0.0402	67.40	0.6609	19.23	10.16	0.0000	6.83	5.30	0	0	30.01	305	0.0363	0.0071	0.0093	0.0407	0.6667	0.5517	0.5487	0.5858	0.4128	0.5657	0.5226	0.5180	0.3717	0.0033	0.7632	0.8224	-1
classical.00041	54.87	62.12	0.4533	176.75	0.0279	60.00	0.3738	0.00	0.0000	0.00	0.0000	191.00	0.0440	61.66	0.7605	18.26	9.53	0.0000	7.13	5.40	0	0	30.01	286	0.0269	0.0416	0.0344	0.0397	0.5312	0.6875	0.5238	0.5319	0.3993	0.5569	0.4910	0.4654	0.0421	0.0000	0.4526	0.6842	-1
classical.00042	97.36	187.71	0.4942	187.75	0.0375	188.00	0.3964	180.52	0.7034	63.28	0.7722	188.00	0.0817	61.66	0.6881	13.40	7.61	0.0000	5.43	4.54	0	0	30.37	231	0.0555	0.0467	0.0811	0.0239	0.4688	0.4583	0.4974	0.4301	0.4771	0.4559	0.5759	0.5749	0.6435	0.3783	0.7609	0.6826	1
classical.00043	124.92	133.9	0.3382	136.50	0.0254	100.00	0.3468	60.14	0.5781	60.14	0.6803	66.50	0.1189	120.59	0.6022	13.19	7.56	0.0000	5.10	5.03	0	0	30.01	227	0.0210	0.0377	0.0677	0.0396	0.3881	0.4118	0.5000	0.4378	0.4946	0.2714	0.5706	0.5333	0.5088	0.1549	0.7434	0.7301	-1
classical.00044	81.81	125.45	0.3739	136.50	0.0299	84.50	0.3047	124.93	0.4780	114.90	0.2830	122.00	0.0726	61.66	0.5918	16.89	8.73	0.0000	6.66	5.10	0	0	30.01	262	0.0276	0.0528	0.1051	0.0328	0.5873	0.5000	0.5714	0.5079	0.5700	0.3765	0.5785	0.4834	0.5556	0.0958	0.8084	0.7701	-1
